Dates,HDFCLIFE.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of HDFCLIFE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HDFCLIFE.NS X,Effective Investment of HDFCLIFE.NS Y,Multiplier X,Multiplier Y
2022-09-28,514.4500122070312,1859.5999755859373,-1.1253435097631626,-32.36668176617786,546.8166939732091,,0.0312035431029151,,,,,,,,,,,,,,,
2022-09-29,528.0,1867.1500244140625,-0.6918367591591742,-19.8651264256722,547.8651264256722,,0.0298701741796779,,,,,,,,,,,,,,,
2022-09-30,530.4500122070312,1889.5999755859373,-0.712181805671681,-20.43492251709813,550.8849347241294,,0.0280428338990705,,,,,,,,,,,,,,,
2022-10-03,518.7000122070312,1838.4000244140625,-0.8798744365059734,-25.227189749829904,543.9272019568612,,0.0299211759610713,,,,,,,,,,,,,,,
2022-10-04,531.9500122070312,1892.4000244140625,-0.6706835578344023,-19.228839903372545,551.1788521104038,,0.0233340175155253,,,,,,,,,,,,,,,
2022-10-06,529.6500244140625,1911.5999755859373,-0.8400898697432858,-24.07794322381062,553.7279676378731,,0.0228840843863744,,,,,,,,,,,,,,,
2022-10-07,526.8499755859375,1917.4000244140625,-0.9627937345248252,-27.59268425076118,554.4426598366987,,0.0256476952105051,,,,,,,,,,,,,,,
2022-10-10,533.2000122070312,1916.199951171875,-0.7367893518465595,-21.082637378531672,554.2826495855629,,0.024227788651827,,,,,,,,,,,,,,,
2022-10-11,522.5499877929688,1905.550048828125,-1.0588702020377263,-30.261704319248565,552.8116921122173,,0.0247128822739831,,,,,,,,,,,,,,,
2022-10-12,526.5999755859375,1925.0,-1.0086290000399685,-28.8093825209844,555.4093581069219,,0.0231993623038802,,,,,,,,,,,,,,,
2022-10-13,520.6500244140625,1920.199951171875,-1.1919463761747977,-34.03590735308762,554.6859317671501,,0.0261937599974972,,,,,,,,,,,,,,,
2022-10-14,523.0,1896.8499755859373,-0.9993409991182176,-28.500692182260764,551.5006921822608,,0.0232038698943274,,,,,,,,,,,,,,,
2022-10-17,523.75,1914.3499755859373,-1.0564851743134094,-30.09921948547958,553.8492194854796,,0.0201066257669403,,,,,,,,,,,,,,,
2022-10-18,531.25,1934.199951171875,-0.8881646640556198,-25.27790289407289,556.5279028940729,,0.0160467421274196,,,,,,,,,,,,,,,
2022-10-19,531.5499877929688,1960.300048828125,-1.0022686148524318,-28.497277771704148,560.0472655646729,,0.0201858872618402,,,,,,,,,,,,,,,
2022-10-20,537.2000122070312,2035.3499755859373,-1.163224418109264,-33.034851866699,570.2348640737303,,0.0299266009255659,,,,,,,,,,,,,,,
2022-10-21,541.9500122070312,2069.550048828125,-1.162305345968833,-32.943529909423205,574.8935421164545,,0.0380848187219419,,,,,,,,,,,,,,,
2022-10-24,541.5499877929688,2060.64990234375,-1.1347907583818455,-32.129785076036,573.6797728690048,,0.0397435939625881,,,,,,,,,,,,,,,
2022-10-25,533.4500122070312,2060.14990234375,-1.4142168538609592,-40.08219945804683,573.5322116650781,,0.0469734152327822,,,,,,,,,,,,,,,
2022-10-27,533.0,2078.64990234375,-1.5119103661691429,-42.93620535676223,575.9362053567622,,0.0526934428563449,,,,,,,,,,,,,,,
2022-10-28,530.0999755859375,2069.300048828125,-1.5616026421669178,-44.43847836739087,574.5384539533284,,0.0552338755768166,,,,,,,,,,,,,,,
2022-10-31,540.4500122070312,2074.60009765625,-1.2185774222452674,-34.720704139235295,575.1707163462665,,0.0500706275974673,,,,,,,,,,,,,,,
2022-11-01,544.5499877929688,2090.25,-1.1448627383525622,-32.66239565210401,577.2123834450728,,0.0472225088857662,,,,,,,,,,,,,,,
2022-11-02,542.25,2105.85009765625,-1.2946339892286554,-36.99422164885039,579.2442216488504,,0.048574882424494,,,,,,,,,,,,,,,
