Dates,DRREDDY.NS Y,AUROPHARMA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of AUROPHARMA.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-06-26,5041.60009765625,721.3499755859375,1.5000548898046782,365.8951460409244,4675.704951615326,,0.02784209109548,,,,,,,,,,,,,,,
2023-06-27,5025.60009765625,718.2000122070312,1.4666346910903465,357.19459124575496,4668.405506410495,,0.0356216136324169,,,,,,,,,,,,,,,
2023-06-28,5107.85009765625,738.75,1.6800261290949503,408.9341233382438,4698.915974318006,,0.0386703060203026,,,,,,,,,,,,,,,
2023-06-30,5159.60009765625,727.3499755859375,1.972894941133801,480.4173167319104,4679.18278092434,,0.0405185704728204,,,,,,,,,,,,,,,
2023-07-03,5098.2998046875,712.4000244140625,1.8271813919449655,444.4866024822659,4653.813202205234,,0.0481357257278756,,,,,,,,,,,,,,,
2023-07-04,5188.39990234375,712.6500244140625,2.198143898147035,535.4953165789311,4652.904585764819,1.0,0.0775645045053863,,,,,,,,,,,,,,,
2023-07-05,5178.35009765625,731.5999755859375,2.044363037113046,498.2382236208841,4680.111874035366,,0.0601887307310737,,,,,,,,,,,,,,,
2023-07-06,5231.7998046875,761.2999877929688,2.0895907545980315,508.9923274980283,4722.807477189472,,0.0713650440663134,,,,,,,,,,,,,,,
2023-07-07,5182.5,745.5999755859375,1.987320042649979,484.67795602003207,4697.822043979968,,0.0551162843475747,,,,,,,,,,,,,,,
2023-07-10,5154.9501953125,735.5,1.9374663373369323,473.2797379783069,4681.670457334193,,0.0690092844276279,,,,,,,,,,,,,,,
2023-07-11,5165.85009765625,736.4000244140625,1.9792785199465213,484.14125713141584,4681.708840524834,,0.0623818796800902,,,,,,,,,,,,,,,
2023-07-12,5189.0,735.0499877929688,2.0828838212783243,510.48998972319896,4678.510010276801,,0.0617040654523321,,,,,,,,,,,,,,,
2023-07-13,5142.4501953125,724.4000244140625,1.9598583864151056,480.92701222858886,4661.523183083911,,0.0525536375978311,,,,,,,,,,,,,,,
2023-07-14,5092.0498046875,738.9500122070312,1.6740204972656538,411.01703845480097,4681.032766232699,,0.1146735318257267,,,,,,,,,,,,,,,
2023-07-17,5229.75,736.8499755859375,2.245031876609881,552.7504263715646,4676.999573628435,,0.2045370338376703,,,,,,,,,,,,,,,
2023-07-18,5191.0,753.0999755859375,2.001132654139574,492.97640405453785,4698.023595945462,,0.1714523518359894,,,,,,,,,,,,,,,
2023-07-19,5221.35009765625,751.0999755859375,2.139477447008225,527.8298163422478,4693.520281314002,,0.2030402100232449,,,,,,,,,,,,,,,
2023-07-20,5339.2998046875,772.5999755859375,2.462700035031093,610.9395924779428,4728.360212209557,,0.2422926514464133,,,,,,,,,,,,,,,
2023-07-21,5288.2001953125,779.5499877929688,2.1823541320058264,543.5505045221935,4744.6496907903065,,0.2041994365787772,,,,,,,,,,,,,,,
2023-07-24,5391.7001953125,785.2999877929688,2.5185894982544714,630.5619740032107,4761.138221309289,,0.2997646805041016,,,,,,,,,,,,,,,
2023-07-25,5425.39990234375,787.75,2.589610032587092,652.1086102244062,4773.291292119344,,0.3054064295835167,,,,,,,,,,,,,,,
2023-07-26,5475.64990234375,789.4500122070312,2.724197949355728,690.3717796321425,4785.278122711608,,0.3690134876602107,,,,,,,,,,,,,,,
2023-07-27,5507.0,835.5499877929688,2.5106956669352845,638.5192310441871,4868.480768955813,,0.3330418134079387,,,,,,,,,,,,,,,
2023-07-28,5583.0,837.0,2.7341090438059408,700.1262317447654,4882.873768255235,,0.3967660960523637,,,,,,,,,,,,,,,
2023-07-31,5640.4501953125,822.25,2.978781339226743,769.6667216886981,4870.783473623802,,0.4716591097622298,,,,,,,,,,,,,,,
2023-08-01,5667.0498046875,818.5,3.0328144401736106,790.6031012501053,4876.446703437395,,0.5131538667128863,,,,,,,,,,,,,,,
2023-08-02,5660.4501953125,816.2000122070312,2.954974134288892,776.9453671140009,4883.504828198499,,0.5181905046212246,,,,,,,,,,,,,,,
2023-08-03,5659.5,840.3499755859375,2.72458848276029,720.53472462847,4938.96527537153,,0.4727129890283548,,,,,,,,,,,,,,,
2023-08-04,5649.5498046875,841.5499877929688,2.6155016653455454,696.0122904227255,4953.537514264775,,0.4696467030487562,,,,,,,,,,,,,,,
2023-08-07,5630.7001953125,868.25,2.3031027673215423,615.0475517644072,5015.652643548093,,0.3802417412144577,,,,,,,,,,,,,,,
2023-08-08,5657.9501953125,867.7999877929688,2.3521697836244586,631.5544542569123,5026.395741055588,,0.4073926405610715,,,,,,,,,,,,,,,
2023-08-09,5871.0,879.25,2.983536673896189,807.8978200625224,5063.102179937478,,0.5925670321433987,,,,,,,,,,,,,,,
2023-08-10,5851.14990234375,873.75,2.8762040017052226,785.7344622743576,5065.415440069392,,0.5777656459912166,,,,,,,,,,,,,,,
2023-08-11,5823.0,863.1500244140625,2.784147460963754,767.0873982746734,5055.912601725327,,0.575243563294713,,,,,,,,,,,,,,,
2023-08-14,5823.35009765625,871.6500244140625,2.659997462327351,737.8414467098282,5085.508650946422,,0.5294071260827128,,,,,,,,,,,,,,,
2023-08-16,5857.85009765625,873.75,2.703456921729813,755.2448511619168,5102.605246494333,,0.5761380440064418,,,,,,,,,,,,,,,
2023-08-17,5880.64990234375,866.5,2.7744698582463574,781.4426839953449,5099.207218348405,,0.6171849880176768,,,,,,,,,,,,,,,
