Dates,BANKBARODA.NS Y,CANBK.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of CANBK.NS X,Effective Margin of BANKBARODA.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of BANKBARODA.NS X,Effective Investment of BANKBARODA.NS Y,Multiplier X,Multiplier Y
2022-10-10,132.1999969482422,227.6499938964844,2.580826172257961,21.285655851671933,110.91434109657024,,0.9211099052322466,,,,,,,,,,,,,,,
2022-10-11,129.60000610351562,222.6999969482422,2.5157125466053096,20.875026654050643,108.72497944946498,,0.9117857301940364,,,,,,,,,,,,,,,
2022-10-12,132.9499969482422,226.0,2.7101167917607647,22.639541514935885,110.3104554333063,,0.9298282616512188,,,,,,,,,,,,,,,
2022-10-13,130.0,223.5,2.4707368248955888,20.761964038543358,109.23803596145665,,0.9106158234484732,,,,,,,,,,,,,,,
2022-10-14,130.4499969482422,226.75,2.328559860867093,19.659652061705515,110.79034488653669,,0.8982973020320213,,,,,,,,,,,,,,,
2022-10-17,136.14999389648438,237.3999938964844,2.405289093127944,20.402161790906064,115.74783210557833,,0.9143135646660192,,,,,,,,,,,,,,,
2022-10-18,140.64999389648438,250.25,2.219978449743898,18.90443252606144,121.74556137042292,,0.880525158886541,,,,,,,,,,,,,,,
2022-10-19,137.8000030517578,249.0,1.9359841375129143,16.542919373835886,121.25708367792193,,0.8530207650484103,,,,,,,,,,,,,,,
2022-10-20,140.6999969482422,258.8999938964844,1.728548950493196,14.79920744659522,125.90078950164695,,0.7033537759929249,,,,,,,,,,,,,,,
2022-10-21,143.5500030517578,268.54998779296875,1.5290406820694955,13.108010373501829,130.441992678256,,0.6590636182079269,,,,,,,,,,,,,,,
2022-10-24,144.4499969482422,270.5,1.5146522488659773,13.008913178006653,131.44108377023554,,0.6487278088318464,,,,,,,,,,,,,,,
2022-10-25,148.35000610351562,284.20001220703125,1.221603323153092,10.490129233457395,137.85987687005823,,0.5780798793393256,,,,,,,,,,,,,,,
2022-10-27,149.6999969482422,289.6000061035156,1.077044200618634,9.252382306655647,140.44761464158654,,0.3177638238722968,,,,,,,,,,,,,,,
2022-10-28,147.0,287.8500061035156,0.849770500788616,7.304956225153035,139.69504377484697,,0.3020917253585132,,,,,,,,,,,,,,,
