Dates,DRREDDY.NS Y,GLENMARK.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of GLENMARK.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-11-23,5644.64990234375,775.3499755859375,0.8783905742539111,173.18691682594,5471.46298551781,,0.0081263355646288,,,,,,,,,,,,,,,
2023-11-24,5646.14990234375,786.9000244140625,0.6897591688268015,136.02477418779927,5510.125128155951,,0.0076565961476661,,,,,,,,,,,,,,,
2023-11-28,5675.7998046875,771.0,1.091829324306582,215.6466704266786,5460.153134260821,,0.0091619054070829,,,,,,,,,,,,,,,
2023-11-29,5715.35009765625,770.0999755859375,1.2942633742738603,256.0782037632598,5459.27189389299,,0.010170908631479,,,,,,,,,,,,,,,
2023-11-30,5788.14990234375,779.9500122070312,1.4839567821592718,294.1854853937957,5493.964416949954,,0.0112419915885107,,,,,,,,,,,,,,,
2023-12-01,5749.39990234375,792.5999755859375,1.069160019833109,212.13302751197807,5537.266874831772,,0.0092061674885181,,,,,,,,,,,,,,,
2023-12-04,5756.0,775.75,1.3655181346295495,271.56499782947503,5484.435002170525,,0.0115921742065631,,,,,,,,,,,,,,,
2023-12-05,5776.4501953125,779.0499877929688,1.399506807368587,278.8683426783882,5497.581852634112,,0.011671882844813,,,,,,,,,,,,,,,
2023-12-06,5730.35009765625,806.5,0.70831802255771,141.10215821384736,5589.247939442403,,0.008063191563686,,,,,,,,,,,,,,,
2023-12-07,5785.10009765625,821.9000244140625,0.7205318372854598,143.53190614222967,5641.56819151402,,0.0080623567493823,,,,,,,,,,,,,,,
2023-12-08,5763.89990234375,795.9500122070312,1.0319490214413172,205.93896506698184,5557.960937276768,,0.0093536331286052,,,,,,,,,,,,,,,
2023-12-11,5473.5,819.0999755859375,-0.7975900156985872,-159.1847860029411,5632.684786002941,,0.0047765214806983,,,,,,,,,,,,,,,
2023-12-12,5540.35009765625,797.3499755859375,-0.1026634383888519,-20.502017119642915,5560.852114775893,,0.0051653839956519,,,,,,,,,,,,,,,
2023-12-13,5598.64990234375,812.3499755859375,-0.0575404900627874,-11.487096858582843,5610.136999202333,,0.0050012133037869,,,,,,,,,,,,,,,
2023-12-14,5573.35009765625,829.0499877929688,-0.4550364138125882,-90.824912764705,5664.175010420955,,0.004939127106184,,,,,,,,,,,,,,,
2023-12-15,5589.4501953125,824.0,-0.2878371743277367,-57.45891580923944,5646.909111121739,,0.0045298083734871,,,,,,,,,,,,,,,
2023-12-18,5591.0498046875,817.2999877929688,-0.1673518074666931,-33.41086626287142,5624.460670950371,,0.0045346804931649,,,,,,,,,,,,,,,
2023-12-19,5637.4501953125,823.5499877929688,-0.0367757149312388,-7.3394142873530654,5644.789609599853,,0.0039091107758836,,,,,,,,,,,,,,,
2023-12-20,5579.14990234375,789.8499755859375,0.224800547833395,44.89813856998626,5534.251763773764,,0.0034827975077788,,,,,,,,,,,,,,,
2023-12-21,5554.5,823.5999755859375,-0.4495495543177529,-89.70066706301805,5644.200667063018,,0.003712987194984,,,,,,,,,,,,,,,
2023-12-22,5627.7001953125,839.2999877929688,-0.3370720632160515,-67.21701428360848,5694.9172095961085,,0.0040099247959561,,,,,,,,,,,,,,,
2023-12-26,5632.14990234375,843.9500122070312,-0.3859743869226624,-76.90173566630347,5709.0516380100535,,0.0039788207931997,,,,,,,,,,,,,,,
2023-12-27,5714.5,846.0499877929688,-0.0048466675943945,-0.964189866353081,5715.464189866353,,0.0045413380723395,,,,,,,,,,,,,,,
2023-12-28,5858.5498046875,855.4000244140625,0.5619720571362398,111.6557277991833,5746.894076888317,,0.0047138299558697,,,,,,,,,,,,,,,
2023-12-29,5797.89990234375,853.9500122070312,0.2798010939145169,55.54988886488536,5742.350013478865,,0.0048583991585022,,,,,,,,,,,,,,,
2024-01-01,5821.64990234375,855.6500244140625,0.3694068351443915,73.27443994428904,5748.375462399461,,0.005130324868064,,,,,,,,,,,,,,,
2024-01-02,5926.7998046875,888.7999877929688,0.3471243736298911,68.7661196388035,5858.0336850486965,,0.0052681487015178,,,,,,,,,,,,,,,
2024-01-03,5931.89990234375,897.9000244140625,0.2198349170189701,43.529852128640414,5888.37005021511,,0.0049743912955104,,,,,,,,,,,,,,,
2024-01-04,5842.2001953125,898.4000244140625,-0.2378582270090386,-47.0932908538216,5889.293486166322,,0.0047316335702504,,,,,,,,,,,,,,,
2024-01-05,5835.64990234375,892.7000122070312,-0.1735481924278013,-34.36661273552636,5870.016515079276,,0.0047845867612722,,,,,,,,,,,,,,,
2024-01-08,5761.35009765625,873.7000122070312,-0.2300760638233948,-45.5882553656711,5806.938353021921,,0.0048257391391336,,,,,,,,,,,,,,,
2024-01-09,5749.7998046875,886.5499877929688,-0.4956525297392685,-98.1972530241892,5847.997057711689,,0.0044488557153083,,,,,,,,,,,,,,,
2024-01-10,5787.2001953125,879.6500244140625,-0.1896033721083718,-37.56810392693114,5824.768299239431,,0.0043541604770285,,,,,,,,,,,,,,,
2024-01-11,5692.4501953125,879.9500122070312,-0.6648295086121038,-131.7835604164029,5824.233755728903,,0.0050397474300108,,,,,,,,,,,,,,,
2024-01-12,5688.85009765625,868.9500122070312,-0.4951428783175915,-98.2007480828288,5787.050845739079,,0.0049563679532285,,,,,,,,,,,,,,,
2024-01-15,5783.25,910.4500122070312,-0.6973523472133154,-138.17064188354198,5921.420641883542,,0.0055683308896751,,,,,,,,,,,,,,,
2024-01-16,5758.14990234375,889.1500244140625,-0.4657192802243199,-92.3225224038506,5850.472424747601,,0.0052948573272712,,,,,,,,,,,,,,,
2024-01-17,5649.9501953125,872.2000122070312,-0.7233289224187509,-143.53211240007658,5793.482307712577,,0.0051288874655059,,,,,,,,,,,,,,,
2024-01-18,5649.9501953125,867.5499877929688,-0.6401509455338352,-127.0982516813583,5777.048446993858,,0.0043161084546927,,,,,,,,,,,,,,,
2024-01-19,5668.2001953125,879.1500244140625,-0.7320793569071141,-145.34375994363108,5813.543955256131,,0.0054375199397469,,,,,,,,,,,,,,,
2024-01-23,5674.39990234375,858.1500244140625,-0.3526685284608213,-70.03413679526875,5744.434039139019,,0.0047026267293745,,,,,,,,,,,,,,,
2024-01-24,5902.10009765625,890.2000122070312,0.2645505047422564,52.42336508127846,5849.676732574972,,0.0053249437381564,,,,,,,,,,,,,,,
2024-01-25,5855.5,891.0999755859375,0.0133639799141549,2.641417776412709,5852.858582223587,,0.0049575917807873,,,,,,,,,,,,,,,
2024-01-29,5843.7001953125,899.8499755859375,-0.1897296980830915,-37.44442224335489,5881.144617555855,,0.0050710196089749,,,,,,,,,,,,,,,
2024-01-30,5840.9501953125,895.75,-0.1357502452474065,-26.75234424536029,5867.70253955786,,0.0043409287470752,,,,,,,,,,,,,,,
2024-01-31,6121.14990234375,910.2000122070312,1.0348274121825478,203.9396646844125,5917.2102376593375,,0.0055496224388672,,,,,,,,,,,,,,,
2024-02-01,5993.14990234375,890.5,0.703659552019897,138.6864224900428,5854.463479853707,,0.0050549366009933,,,,,,,,,,,,,,,
2024-02-02,6039.5,885.7000122070312,1.007706436789727,198.64642332666332,5840.853576673337,,0.0054527505448524,,,,,,,,,,,,,,,
2024-02-05,6094.4501953125,884.5999755859375,1.2911506602430445,254.59883363743396,5839.851361675066,,0.0054360476195281,,,,,,,,,,,,,,,
2024-02-06,6166.60009765625,884.7999877929688,1.6349534650143498,322.9193633336963,5843.680734322554,,0.002194152993981,,,,,,,,,,,,,,,
