Dates,ABCAPITAL.NS Y,IDFC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of IDFC.NS X,Effective Margin of ABCAPITAL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ABCAPITAL.NS X,Effective Investment of ABCAPITAL.NS Y,Multiplier X,Multiplier Y
2023-01-25,139.64999389648438,83.0,0.1591732454625574,1.6703839585697438,137.97960993791463,,0.0380389730055807,,,,,,,,,,,,,,,
2023-01-27,135.6999969482422,81.5999984741211,-0.084859350329852,-0.8892847266367312,136.58928167487892,0.0,0.0386232817459423,,,,,,,,,,,,,,,
2023-01-30,136.10000610351562,81.5,-0.0311417648513983,-0.3255999195361028,136.42560602305173,,0.0281860978623053,,,,,,,,,,,,,,,
2023-01-31,141.1999969482422,85.75,0.0823941109534467,0.8588804161945518,140.34111653204764,,0.0247971164350539,,,,,,,,,,,,,,,
2023-02-01,136.4499969482422,84.3499984741211,-0.2405325377445179,-2.5062998472243976,138.9562967954666,,0.0185146864877868,,,,,,,,,,,,,,,
2023-02-02,138.5,88.9000015258789,-0.435750469890878,-4.527513761705762,143.02751376170576,,0.0168114669490061,,,,,,,,,,,,,,,
2023-02-03,141.75,88.55000305175781,-0.0852650239554522,-0.8854240181180444,142.63542401811804,,0.0255230108692326,,,,,,,,,,,,,,,
2023-02-06,145.75,91.5500030517578,0.0419464525031197,0.4342408776750233,145.31575912232498,,0.0873411913148905,,,,,,,,,,,,,,,
2023-02-07,145.60000610351562,90.9499969482422,0.0859498750285322,0.8882107078573256,144.7117953956583,,0.0875536536232798,,,,,,,,,,,,,,,
2023-02-08,148.39999389648438,91.5999984741211,0.3007853299530167,3.0981460746461664,145.3018478218382,,0.0970777946061751,,,,,,,,,,,,,,,
2023-02-09,147.10000610351562,91.0999984741211,0.2208576778114463,2.267885446830832,144.8321206566848,,0.0987391628609941,,,,,,,,,,,,,,,
2023-02-10,146.6999969482422,90.8000030517578,0.2093907933538289,2.147568486291732,144.55242846195046,,0.1025858724008375,,,,,,,,,,,,,,,
2023-02-13,143.9499969482422,77.80000305175781,1.078515031639758,11.122849836403049,132.82714711183914,,0.1090172607394275,,,,,,,,,,,,,,,
2023-02-14,144.39999389648438,77.30000305175781,1.157310774915013,11.952871723382486,132.4471221731019,,0.1094547296005676,,,,,,,,,,,,,,,
2023-02-15,145.3000030517578,77.1500015258789,1.248128032937177,12.910691386842927,132.38931166491489,,0.1383392048312502,,,,,,,,,,,,,,,
2023-02-16,146.4499969482422,77.30000305175781,1.3368564550513178,13.837846153768623,132.61215079447356,,0.1297400101765549,,,,,,,,,,,,,,,
2023-02-17,143.9499969482422,75.8499984741211,1.214690264174058,12.595801093372785,131.3541958548694,,0.1011221595495946,,,,,,,,,,,,,,,
2023-02-20,144.3000030517578,75.80000305175781,1.2441015437648393,12.920856495077658,131.37914655668015,,0.0820949022995984,,,,,,,,,,,,,,,
2023-02-21,143.0500030517578,75.05000305175781,1.1840800509855334,12.307663147154583,130.74233990460323,,0.1094025737984982,,,,,,,,,,,,,,,
2023-02-22,139.10000610351562,73.5999984741211,0.9290648021192516,9.66367701083118,129.43632909268445,,0.1243353327440164,,,,,,,,,,,,,,,
2023-02-23,139.60000610351562,74.3499984741211,0.907274238478214,9.431767096669262,130.16823900684636,,0.1223230227381328,,,,,,,,,,,,,,,
2023-02-24,142.14999389648438,74.9000015258789,1.101061516532384,11.423636786280724,130.72635711020365,,0.1370153273241164,,,,,,,,,,,,,,,
2023-02-27,141.75,74.44999694824219,1.099669905298461,11.399920194097206,130.3500798059028,,0.1289275148943079,,,,,,,,,,,,,,,
2023-02-28,145.85000610351562,76.0,1.350378506430164,13.981947553410492,131.86805855010513,,0.1664077240402572,,,,,,,,,,,,,,,
2023-03-01,152.0,77.5999984741211,1.788985922653182,18.519322423986125,133.48067757601387,,0.2261659884932301,,,,,,,,,,,,,,,
2023-03-02,152.3000030517578,78.1500015258789,1.7538020289034122,18.18856417185961,134.1114388798982,,0.2199214726570381,,,,,,,,,,,,,,,
2023-03-03,154.5500030517578,79.05000305175781,1.875702143882582,19.456947268486147,135.09305578327167,,0.2709499233089166,,,,,,,,,,,,,,,
2023-03-06,156.25,80.0999984741211,1.930954619784224,19.999910880656387,136.2500891193436,,0.2097393618772279,,,,,,,,,,,,,,,
2023-03-08,158.10000610351562,81.19999694824219,1.9933648148242211,20.608132764877663,137.49187333863796,,0.1438157977653026,,,,,,,,,,,,,,,
