Dates,DRREDDY.NS Y,LUPIN.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of LUPIN.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-11-21,5646.4501953125,1221.550048828125,-0.1751894312589294,-46.83822894985133,5693.288424262351,,0.0647963873529501,,,,,,,,,,,,,,,
2023-11-22,5664.5498046875,1218.5999755859375,-0.0829573938149121,-22.160164622434426,5686.709969309934,,0.0633691910800582,,,,,,,,,,,,,,,
2023-11-23,5644.64990234375,1198.1500244140625,0.0358992234373855,9.59279613457784,5635.057106209172,,0.0627975368852869,,,,,,,,,,,,,,,
2023-11-24,5646.14990234375,1243.199951171875,-0.38934110747656,-103.89140178280286,5750.041304126553,,0.0621583373020342,,,,,,,,,,,,,,,
2023-11-28,5675.7998046875,1244.949951171875,-0.2931054340946828,-78.19762807162442,5753.997432759124,,0.0648338235712165,,,,,,,,,,,,,,,
2023-11-29,5715.35009765625,1249.550048828125,-0.1890967542638924,-50.42429378528141,5765.774391441531,,0.0587091061596947,,,,,,,,,,,,,,,
2023-11-30,5788.14990234375,1280.9000244140625,-0.21670790903573,-57.72391435195186,5845.873816695702,,0.0546972027253669,,,,,,,,,,,,,,,
2023-12-01,5749.39990234375,1296.6500244140625,-0.5082650422868268,-135.29320874584118,5884.693111089591,,0.0575393519321794,,,,,,,,,,,,,,,
2023-12-04,5756.0,1260.550048828125,-0.1371139377057312,-36.50870111660879,5792.508701116609,,0.0533308905353588,,,,,,,,,,,,,,,
2023-12-05,5776.4501953125,1258.199951171875,-0.0406580417130398,-10.817317265396923,5787.267512577897,,0.0552845023406778,,,,,,,,,,,,,,,
2023-12-06,5730.35009765625,1243.5,-0.0755244948747127,-20.083236618364936,5750.433334274615,,0.0555668571222529,,,,,,,,,,,,,,,
2023-12-07,5785.10009765625,1249.0,0.0726191355049496,19.29327935384936,5765.806818302401,,0.0555764359390156,,,,,,,,,,,,,,,
2023-12-08,5763.89990234375,1239.3499755859375,0.0814911563251394,21.64093462300116,5742.258967720749,,0.0449638837640278,,,,,,,,,,,,,,,
2023-12-11,5473.5,1229.6500244140625,-0.9095642456694066,-241.64645331688465,5715.146453316885,,0.0523728775927655,,,,,,,,,,,,,,,
2023-12-12,5540.35009765625,1240.1500244140625,-0.7569234695734535,-200.84943748831392,5741.199535144564,,0.0537558860430749,,,,,,,,,,,,,,,
