Dates,HINDCOPPER.NS Y,COALINDIA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of COALINDIA.NS X,Effective Margin of HINDCOPPER.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HINDCOPPER.NS X,Effective Investment of HINDCOPPER.NS Y,Multiplier X,Multiplier Y
2023-09-27,159.3000030517578,291.54998779296875,2.3229499259143203,37.71162803481147,121.58837501694634,,0.4376268687613546,,,,,,,,,,,,,,,
2023-09-28,156.3000030517578,290.20001220703125,2.09921050518758,34.24383834815082,122.056164703607,,0.389259084785072,,,,,,,,,,,,,,,
2023-09-29,162.39999389648438,295.20001220703125,2.39793423226763,39.3062995198035,123.09369437668089,,0.488174562555164,,,,,,,,,,,,,,,
2023-10-03,160.89999389648438,291.8999938964844,2.271460552255711,37.43773672677378,123.4622571697106,,0.3960104310635589,,,,,,,,,,,,,,,
2023-10-04,155.85000610351562,287.95001220703125,1.9472198739408155,32.2257418645974,123.62426423891824,,0.3472728524941284,,,,,,,,,,,,,,,
2023-10-05,153.8000030517578,289.3500061035156,1.7845228875793635,29.61495366855885,124.18504938319896,,0.1883157601012999,,,,,,,,,,,,,,,
2023-10-06,154.85000610351562,287.79998779296875,1.8242180288533567,30.37395564058956,124.47605046292608,,0.2280363114372009,,,,,,,,,,,,,,,
2023-10-09,148.85000610351562,287.79998779296875,1.440596000324551,24.029240831012032,124.8207652725036,,0.2105495299774685,,,,,,,,,,,,,,,
2023-10-10,154.8000030517578,303.25,1.6705483384960065,27.844618075165613,126.9553849765922,,0.2964035070674801,,,,,,,,,,,,,,,
2023-10-11,153.85000610351562,301.8500061035156,1.5917675529120938,26.493881509615814,127.3561245938998,,0.2924928134607086,,,,,,,,,,,,,,,
2023-10-12,157.39999389648438,307.20001220703125,1.7333848747054097,28.78830336468758,128.6116905317968,,0.2511568229648491,,,,,,,,,,,,,,,
2023-10-13,157.0500030517578,307.95001220703125,1.66926845918276,27.71484605536733,129.33515699639048,,0.2479823026389883,,,,,,,,,,,,,,,
2023-10-16,160.14999389648438,312.0,1.7829321746206852,29.624292343525497,130.52570155295888,,0.3026173349543295,,,,,,,,,,,,,,,
2023-10-17,158.4499969482422,317.3999938964844,1.5962401684693142,26.542294085822448,131.90770286241974,,0.2863524433798305,,,,,,,,,,,,,,,
2023-10-18,154.75,316.95001220703125,1.3422519559913402,22.34027890069879,132.4097210993012,,0.2467613466387145,,,,,,,,,,,,,,,
2023-10-19,157.10000610351562,314.79998779296875,1.465154198725224,24.400275059275657,132.69973104423997,,0.25580737270685,,,,,,,,,,,,,,,
2023-10-20,154.0,312.3999938964844,1.2700264770737928,21.157448941261865,132.84255105873814,,0.2324185587068241,,,,,,,,,,,,,,,
2023-10-23,142.10000610351562,306.1000061035156,0.5985913892907372,9.974307856058886,132.12569824745674,,0.1468553132657623,,,,,,,,,,,,,,,
2023-10-25,141.14999389648438,310.29998779296875,0.4880035612283648,8.120539751074801,133.02945414540957,,0.1390398110400965,,,,,,,,,,,,,,,
2023-10-26,140.89999389648438,305.25,0.5091504862084602,8.472476551648867,132.4275173448355,,0.1236350978889482,,,,,,,,,,,,,,,
2023-10-27,140.64999389648438,313.95001220703125,0.3969435510649425,6.5899771312817,134.06001676520268,,0.1350880632275896,,,,,,,,,,,,,,,
2023-10-30,143.5,314.54998779296875,0.5479247426570427,9.089501209441949,134.41049879055805,,0.1584525441450026,,,,,,,,,,,,,,,
2023-10-31,143.1999969482422,314.25,0.5185826891243075,8.594054050156416,134.60594289808577,,0.1640415167073389,,,,,,,,,,,,,,,
2023-11-01,140.8000030517578,306.6499938964844,0.4405723457735296,7.300770028366969,133.49923302339084,,0.1648319744912041,,,,,,,,,,,,,,,
2023-11-02,145.6999969482422,308.8500061035156,0.6976824553378392,11.541939242698705,134.15805770554348,,0.2144037564616953,,,,,,,,,,,,,,,
2023-11-03,145.25,312.0,0.6215231081551663,10.265940044947255,134.98405995505274,,0.2074046493070804,,,,,,,,,,,,,,,
2023-11-06,147.85000610351562,316.54998779296875,0.7121759040597178,11.747108767254929,136.1028973362607,,0.2317726905610174,,,,,,,,,,,,,,,
2023-11-07,145.9499969482422,314.25,0.6071712798045522,10.01116405877903,135.93883288946316,,0.2401467978119482,,,,,,,,,,,,,,,
2023-11-08,146.3000030517578,317.3999938964844,0.5771594522300524,9.50514877644244,136.79485427531537,,0.187280340561268,,,,,,,,,,,,,,,
2023-11-09,144.25,323.54998779296875,0.3690090111540484,6.065934850841586,138.1840651491584,,0.1793517824680615,,,,,,,,,,,,,,,
2023-11-10,145.0500030517578,323.3999938964844,0.4056778009244541,6.66531058695449,138.38469246480332,,0.1713528793512043,,,,,,,,,,,,,,,
2023-11-13,162.0500030517578,349.3500061035156,1.1032584314848746,18.064028212324786,143.98597483943303,,0.2607723439662551,,,,,,,,,,,,,,,
2023-11-15,160.25,350.6000061035156,0.9457645022815924,15.493979005836223,144.75602099416378,,0.2718325947324069,,,,,,,,,,,,,,,
2023-11-16,159.0,345.79998779296875,0.8978490270752287,14.72676889607834,144.27323110392166,,0.2923043469161546,,,,,,,,,,,,,,,
2023-11-17,157.89999389648438,345.25,0.811715302061825,13.318788791428233,144.58120510505614,,0.277064030868258,,,,,,,,,,,,,,,
2023-11-20,156.9499969482422,347.75,0.6984357144033481,11.454290898464478,145.4957060497777,,0.2523896668693726,,,,,,,,,,,,,,,
2023-11-21,158.60000610351562,334.20001220703125,0.9474853281960708,15.582627001760386,143.01737910175524,,0.2630454735990689,,,,,,,,,,,,,,,
2023-11-22,158.10000610351562,332.1499938964844,0.9229316295777616,15.196677699885242,142.90332840363038,,0.2638689086340884,,,,,,,,,,,,,,,
2023-11-23,162.14999389648438,334.45001220703125,1.1132041798425207,18.345622965020823,143.80437093146355,,0.2899779310361539,,,,,,,,,,,,,,,
2023-11-24,163.9499969482422,332.79998779296875,1.21614543363773,20.071206455513646,143.87879049272854,,0.2339389128080346,,,,,,,,,,,,,,,
2023-11-28,168.6999969482422,341.95001220703125,1.3468300754893965,22.229243999238577,146.4707529490036,,0.2472891350968782,,,,,,,,,,,,,,,
2023-11-29,173.3000030517578,342.3500061035156,1.5795596262556002,26.12483825512521,147.1751647966326,,0.2826956619348951,,,,,,,,,,,,,,,
2023-11-30,173.0500030517578,342.1499938964844,1.5276838445294338,25.318114630396224,147.7318884213616,,0.2293985226397425,,,,,,,,,,,,,,,
2023-12-01,175.5500030517578,346.6499938964844,1.5696506814924345,26.01358142876552,149.5364216229923,,0.2394560159296554,,,,,,,,,,,,,,,
2023-12-04,178.10000610351562,354.70001220703125,1.5580170493071048,25.803557575676702,152.29644852783892,,0.2518537668897135,,,,,,,,,,,,,,,
2023-12-05,177.75,355.54998779296875,1.4783950154112393,24.496897966866044,153.25310203313396,,0.2465120843180667,,,,,,,,,,,,,,,
2023-12-06,180.3000030517578,352.1499938964844,1.634657179843883,27.09179236334947,153.20821068840834,,0.3037883048500618,,,,,,,,,,,,,,,
2023-12-07,183.0,351.95001220703125,1.7489546472764403,28.98975144202336,154.01024855797664,,0.3680748490328298,,,,,,,,,,,,,,,
2023-12-08,186.1999969482422,351.0,1.9027724607107093,31.5803700369176,154.6196269113246,,0.4613378673966863,,,,,,,,,,,,,,,
2023-12-11,182.8500061035156,353.6499938964844,1.610346395737222,26.71819559523593,156.1318105082797,,0.3703671987046287,,,,,,,,,,,,,,,
2023-12-12,179.85000610351562,347.5,1.492552993263725,24.78827874722464,155.061727356291,,0.3161879100186774,,,,,,,,,,,,,,,
2023-12-13,182.25,345.20001220703125,1.635052163981077,27.196153988230805,155.0538460117692,,0.3200899554211032,,,,,,,,,,,,,,,
2023-12-14,184.3500061035156,347.6000061035156,1.6773782775076185,27.947017025769725,156.4029890777459,,0.3501136056756228,,,,,,,,,,,,,,,
2023-12-15,187.3999938964844,350.0,1.7724902319122713,29.583035574952103,157.81695832153227,,0.3816281332127313,,,,,,,,,,,,,,,
