Dates,IOC.NS Y,HINDPETRO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HINDPETRO.NS X,Effective Margin of IOC.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of IOC.NS X,Effective Investment of IOC.NS Y,Multiplier X,Multiplier Y
2023-09-05,91.3499984741211,254.6499938964844,1.9884222587856828,12.092214162692528,79.25778431142857,,0.7328895520369473,,,,,,,,,,,,,,,
2023-09-06,91.3499984741211,254.6999969482422,1.9750396634007537,12.050031667722948,79.29996680639815,,0.7411281193365994,,,,,,,,,,,,,,,
2023-09-07,91.6999969482422,254.1499938964844,2.031981763699734,12.442527242617317,79.25746970562487,,0.7619218800661549,,,,,,,,,,,,,,,
2023-09-08,94.0,260.3999938964844,2.247187646864852,13.825172473347834,80.17482752665217,,0.8105603729438486,,,,,,,,,,,,,,,
2023-09-11,95.1999969482422,265.79998779296875,2.300802206944997,14.223933585830508,80.97606336241168,,0.814004134514467,,,,,,,,,,,,,,,
2023-09-12,91.5500030517578,251.8000030517578,2.01768920121386,12.51502763417686,79.03497541758095,,0.7530670961247743,,,,,,,,,,,,,,,
2023-09-13,93.0999984741211,254.6999969482422,2.1860742122227013,13.616870998983586,79.48312747513751,,0.7981270740551861,,,,,,,,,,,,,,,
2023-09-14,94.6500015258789,258.5,2.3308279794322817,14.590705638603056,80.05929588727585,,0.8383546457439455,,,,,,,,,,,,,,,
2023-09-15,91.9499969482422,252.25,2.0275379936708053,12.738476372702904,79.21152057553928,,0.7739261474032559,,,,,,,,,,,,,,,
2023-09-18,92.5999984741211,257.1000061035156,2.0090007352400514,12.669095750666116,79.93090272345498,,0.7783074019253416,,,,,,,,,,,,,,,
2023-09-20,91.8499984741211,257.79998779296875,1.86342380630966,11.78871512702689,80.0612833470942,,0.7568109328245269,,,,,,,,,,,,,,,
2023-09-21,92.75,263.45001220703125,1.868316828127068,11.859477641728915,80.89052235827108,,0.7742036530255371,,,,,,,,,,,,,,,
2023-09-22,92.25,260.95001220703125,1.834908365420034,11.687403556933049,80.56259644306695,,0.7639141791784685,,,,,,,,,,,,,,,
2023-09-25,91.9499969482422,260.3500061035156,1.7910758200182024,11.443852220332786,80.5061447279094,,0.7670347275670785,,,,,,,,,,,,,,,
2023-09-26,92.0,260.0,1.796769002447182,11.51791791171658,80.48208208828342,,0.7656873948060416,,,,,,,,,,,,,,,
2023-09-27,90.4000015258789,256.29998779296875,1.6209604748608857,10.4172803072384,79.9827212186405,,0.7342749885549039,,,,,,,,,,,,,,,
2023-09-28,89.80000305175781,249.6999969482422,1.664975943842745,10.72894937335856,79.07105367839925,,0.7478258914832183,,,,,,,,,,,,,,,
2023-09-29,90.9499969482422,254.9499969482422,1.7186344999148,11.108717064984605,79.84127988325758,,0.7619394672687465,,,,,,,,,,,,,,,
2023-10-03,90.0,254.3999938964844,1.5762737683051722,10.214253847684631,79.78574615231537,,0.733210952755115,,,,,,,,,,,,,,,
2023-10-04,89.0999984741211,249.9499969482422,1.5278232999972017,9.923151051377689,79.1768474227434,,0.7238847491669183,,,,,,,,,,,,,,,
2023-10-05,89.6500015258789,253.5500030517578,1.5267022409599578,9.939666898259844,79.71033462761906,,0.7181253108386201,,,,,,,,,,,,,,,
2023-10-06,89.75,257.75,1.4439144091754226,9.419289256808652,80.33071074319135,,0.7045685239658749,,,,,,,,,,,,,,,
2023-10-09,87.44999694824219,251.6999969482422,1.2186242911766874,7.960085597819472,79.48991135042272,,0.6700623952250633,,,,,,,,,,,,,,,
2023-10-10,88.3499984741211,251.75,1.3497607857421208,8.832804481924413,79.51719399219668,,0.6992109199490697,,,,,,,,,,,,,,,
2023-10-11,89.69999694824219,254.1000061035156,1.498272235680003,9.827474112047383,79.8725228361948,,0.728769484976182,,,,,,,,,,,,,,,
2023-10-12,90.3000030517578,258.3999938964844,1.489773505643293,9.79407558955026,80.50592746220755,,0.7254401091271448,,,,,,,,,,,,,,,
2023-10-13,90.8499984741211,256.45001220703125,1.6077693699827065,10.596873767436108,80.25312470668499,,0.7501629656318369,,,,,,,,,,,,,,,
2023-10-16,90.9000015258789,256.70001220703125,1.60205715396229,10.586048686932884,80.31395283894602,,0.7416375513558622,,,,,,,,,,,,,,,
2023-10-17,91.8499984741211,261.70001220703125,1.6291177369217713,10.791192128604592,81.0588063455165,,0.7535289912453951,,,,,,,,,,,,,,,
2023-10-18,90.75,256.95001220703125,1.5582833888408203,10.345737233088784,80.40426276691122,,0.7339841023517176,,,,,,,,,,,,,,,
2023-10-19,90.6500015258789,261.79998779296875,1.4313080117142518,9.519668999792572,81.13033252608633,,0.699290682315622,,,,,,,,,,,,,,,
2023-10-20,90.3000030517578,252.6999969482422,1.5688332667436775,10.455929381627868,79.84407367012994,,0.7409396326218227,,,,,,,,,,,,,,,
2023-10-23,87.94999694824219,249.1999969482422,1.2872235200350095,8.590895273563746,79.35910167467844,,0.6870898640224484,,,,,,,,,,,,,,,
2023-10-25,87.5999984741211,246.0500030517578,1.298049848146138,8.675804719221674,78.92419375489942,,0.7083455706505752,,,,,,,,,,,,,,,
2023-10-26,86.19999694824219,242.1499938964844,1.168872336144903,7.82241031684481,78.37758663139738,,0.6865813664781952,,,,,,,,,,,,,,,
2023-10-27,86.9000015258789,243.5500030517578,1.238091712585639,8.299009692333897,78.60099183354501,,0.6995014228174194,,,,,,,,,,,,,,,
2023-10-30,88.25,245.9499969482422,1.3816003014214944,9.2796083737325,78.9703916262675,,0.7269223248455006,,,,,,,,,,,,,,,
2023-10-31,89.69999694824219,247.6999969482422,1.5524055188836816,10.452980835373635,79.24701611286855,,0.7605998101599594,,,,,,,,,,,,,,,
2023-11-01,92.4499969482422,251.9499969482422,1.859013227554463,12.562696906173016,79.88730004206917,,0.8194883466254432,,,,,,,,,,,,,,,
2023-11-02,95.0500030517578,255.1999969482422,2.159469293031549,14.66337633641828,80.38662671533953,,0.873720437850531,,,,,,,,,,,,,,,
2023-11-03,95.9000015258789,257.54998779296875,2.2187529791223803,15.142104988115364,80.75789653776354,,0.8806172806724806,,,,,,,,,,,,,,,
2023-11-06,99.0,262.1000061035156,2.5532397611071787,17.53450642999303,81.46549357000697,,0.92514392656886,,,,,,,,,,,,,,,
2023-11-07,104.0500030517578,278.6499938964844,2.901511920897857,20.0768530083985,83.97315004335931,,0.9588251096619989,,,,,,,,,,,,,,,
2023-11-08,103.4499969482422,299.5,2.3368763428865424,16.22092765462891,87.22906929361328,,0.8833503134678216,,,,,,,,,,,,,,,
2023-11-09,102.9499969482422,298.95001220703125,2.2437333816547977,15.644789895323411,87.30520705291877,,0.8669467678156197,,,,,,,,,,,,,,,
2023-11-10,98.0500030517578,299.54998779296875,1.507700334586522,10.528722099870508,87.5212809518873,,0.7020997197305924,,,,,,,,,,,,,,,
2023-11-13,99.0,303.25,1.5405401609053768,10.773863815475238,88.22613618452476,,0.670868920065832,,,,,,,,,,,,,,,
2023-11-15,101.6999969482422,313.6000061035156,1.664870396061448,11.64774459161582,90.05225235662637,,0.7131329646368787,,,,,,,,,,,,,,,
2023-11-16,104.0999984741211,320.25,1.819494501665514,12.748067327058294,91.3519311470628,,0.7456699861169318,,,,,,,,,,,,,,,
2023-11-17,102.6999969482422,310.0,1.823777327396679,12.827512756839852,89.87248419140234,,0.7444621997087261,,,,,,,,,,,,,,,
2023-11-20,102.8499984741211,307.20001220703125,1.8800723046853955,13.26213379528258,89.58786467883851,,0.7395816679706614,,,,,,,,,,,,,,,
2023-11-21,101.0500030517578,304.95001220703125,1.6540685040793517,11.688066461784471,89.36193658997334,,0.6670776410436735,,,,,,,,,,,,,,,
2023-11-22,101.25,305.5,1.6453910335604824,11.640281836364592,89.6097181636354,,0.670121990038351,,,,,,,,,,,,,,,
2023-11-23,103.8000030517578,326.70001220703125,1.458661696445811,10.295122911202329,93.50488014055549,,0.5795572821280965,,,,,,,,,,,,,,,
2023-11-24,103.4499969482422,320.20001220703125,1.5383696377748155,10.874017210403991,92.5759797378382,,0.6388814542509142,,,,,,,,,,,,,,,
2023-11-28,108.1999969482422,342.75,1.5995392016358612,11.27402706092495,96.92596988731724,,0.6816082599067813,,,,,,,,,,,,,,,
