Dates,PAGEIND.NS Y,ABFRL.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of ABFRL.NS X,Effective Margin of PAGEIND.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of PAGEIND.NS X,Effective Investment of PAGEIND.NS Y,Multiplier X,Multiplier Y
2022-08-03,48017.6015625,279.1499938964844,2.2271363750319337,6126.263815200757,41891.33774729924,,,,,,,,,,,,,,,,
2022-08-04,49026.69921875,275.1000061035156,2.7701465475697287,7681.0808410385725,41345.61837771143,,,,,,,,,,,,,,,,
2022-08-05,48211.6015625,277.8999938964844,2.3091130038221226,6436.875602192675,41774.725960307325,,,,,,,,,,,,,,,,
2022-08-08,48627.1015625,276.1499938964844,2.520548471218757,7072.449819810339,41554.65174268966,,,,,,,,,,,,,,,,
2022-08-10,48387.3984375,277.20001220703125,2.3593538439086337,6655.480556698647,41731.91788080135,,,,,,,,,,,,,,,,
2022-08-11,49011.1015625,291.29998779296875,1.848406245188732,5227.393877893192,43783.70768460681,,,,,,,,,,,,,,,,
2022-08-12,49137.3515625,289.8999938964844,1.9479366382767351,5528.62385916731,43608.72770333269,,,,,,,,,,,,,,,,
2022-08-16,49678.8515625,290.1499938964844,2.1082360208605184,6006.364265238328,43672.48729726167,,,,,,,,,,,,,,,,
2022-08-17,49491.19921875,293.29998779296875,1.870355842880889,5340.402966574438,44150.79625217556,,,,,,,,,,,,,,,,
2022-08-18,50041.8984375,289.29998779296875,2.246777504551889,6440.070391994726,43601.82804550527,,,,,,,,,,,,,,,,
2022-08-19,50031.94921875,284.0,2.485379756772146,7164.526217079496,42867.4230016705,,,,,,,,,,,,,,,,
2022-08-22,48997.0,278.8999938964844,2.360589587075117,6839.563744783969,42157.43625521603,,,,,,,,,,,,,,,,
2022-08-23,50123.94921875,289.5,2.2029007110473886,6403.012800275363,43720.93641847464,,,,,,,,,,,,,,,,
2022-08-24,49800.19921875,293.25,1.8915036928490143,5510.309574844723,44289.88964390528,,,,,,,,,,,,,,,,
2022-08-25,49678.1015625,298.54998779296875,1.5762027838339312,4597.565862219912,45080.53570028009,,,,,,,,,,,,,,,,
2022-08-26,49937.6015625,305.20001220703125,1.3265958849153694,3872.156824224941,46065.44473827506,,,,,,,,,,,,,,,,
2022-08-29,49390.69921875,301.8500061035156,1.2992558235062814,3795.374202969833,45595.32501578017,,,,,,,,,,,,,,,,
2022-08-30,51043.1484375,305.95001220703125,1.6487445360728088,4825.99311094622,46217.15532655378,,,,,,,,,,,,,,,,
2022-09-01,50606.1015625,305.8500061035156,1.4953154820611707,4381.746590571354,46224.354971928646,,,,,,,,,,,,,,,,
2022-09-02,49915.94921875,307.45001220703125,1.174689992071851,3443.4922831143776,46472.45693563562,,,,,,,,,,,,,,,,
2022-09-05,49786.19921875,313.54998779296875,0.8259171215134,2419.0805684093866,47367.11865034061,,,,,,,,,,,,,,,,
2022-09-06,49858.94921875,311.29998779296875,0.9596847639404904,2810.076981490005,47048.87223726,,,,,,,,,,,,,,,,
2022-09-07,49740.1015625,322.0,0.3904209080714337,1140.763112300163,48599.33845019984,,,,,,,,,,,,,,,,
2022-09-08,49570.05078125,322.45001220703125,0.3108144728640513,907.7247728976072,48662.32600835239,,,,,,,,,,,,,,,,
2022-09-09,48961.80078125,324.95001220703125,-0.0174309544631945,-50.85949202888151,49012.66027327888,0.0,,,,,,,,,,,,,,,
2022-09-12,49079.8984375,324.04998779296875,0.0712516030372274,207.75711442025204,48872.14132307975,,,,,,,,,,,,,,,,
2022-09-13,48379.69921875,330.0,-0.456289962439544,-1329.2285901375435,49708.92780888754,,,,,,,,,,,,,,,,
2022-09-14,48311.8984375,334.54998779296875,-0.6940354282892727,-2020.6320178681635,50332.53045536816,,,,,,,,,,,,,,,,
2022-09-15,49182.1015625,340.0,-0.6529585461740994,-1898.9555829541205,51081.05714545412,,,,,,,,,,,,,,,,
2022-09-16,48813.05078125,326.70001220703125,-0.1167575047422994,-339.6353412021199,49152.68612245212,,,,,,,,,,,,,,,,
2022-09-19,48638.1484375,330.75,-0.369140961395506,-1072.7363997345235,49710.88483723453,,,,,,,,,,,,,,,,
2022-09-20,50355.44921875,337.54998779296875,-0.1083271573245108,-314.48370165599044,50669.93292040599,,,,,,,,,,,,,,,,
2022-09-21,51140.0,341.8500061035156,-0.0444608010009639,-128.93389373939135,51268.93389373939,,,,,,,,,,,,,,,,
2022-09-22,53012.55078125,344.75,0.4569875669521069,1324.7340865417427,51687.81669470826,,,,,,,,,,,,,,,,
2022-09-23,53078.1484375,335.1499938964844,0.9467167129692636,2747.5708617477285,50330.57757575227,,,,,,,,,,,,,,,,
2022-09-26,50636.5,318.0,0.9433829003308444,2743.303928829191,47893.19607117081,,,,,,,,,,,,,,,,
2022-09-27,49760.19921875,320.70001220703125,0.5059206475777823,1471.301772427607,48288.89744632239,,,,,,,,,,,,,,,,
2022-09-28,49991.80078125,329.75,0.1384849285352241,402.50936912104953,49589.29141212895,,,,,,,,,,,,,,,,
2022-09-29,49664.8984375,338.1499938964844,-0.3839717500773101,-1115.5365462945192,50780.43498379452,,,,,,,,,,,,,,,,
2022-09-30,50666.1484375,349.1000061035156,-0.5725612492366554,-1662.6103611036233,52328.75879860362,,,,,,,,,,,,,,,,
2022-10-03,49557.05078125,332.3500061035156,-0.1269867365143364,-369.22033191943046,49926.27111316943,,,,,,,,,,,,,,,,
2022-10-04,52202.8984375,333.5,0.7207887367893608,2096.593913572884,50106.30452392712,,,,,,,,,,,,,,,,
2022-10-06,53078.94921875,335.75,0.9022000001258178,2626.089409298067,50452.85980945193,,,,,,,,,,,,,,,,
2022-10-07,53453.19921875,340.20001220703125,0.8034095832277547,2339.363553247538,51113.83566550246,,,,,,,,,,,,,,,,
2022-10-10,52385.0,338.75,0.5024834209943115,1463.702529834387,50921.29747016561,,,,,,,,,,,,,,,,
2022-10-11,51306.19921875,331.8999938964844,0.4647140175697007,1354.667079132436,49951.53213961757,,,,,,,,,,,,,,,,
2022-10-12,51014.1015625,332.20001220703125,0.3474300334460807,1012.8822324512366,50001.21933004876,,,,,,,,,,,,,,,,
2022-10-13,50781.69921875,328.6000061035156,0.4423172715469561,1290.056956332919,49491.64226241708,,,,,,,,,,,,,,,,
2022-10-14,50754.30078125,327.70001220703125,0.47515685698866,1386.069288135368,49368.23149311463,,,,,,,,,,,,,,,,
2022-10-17,51339.94921875,331.8500061035156,0.4697830293342364,1370.0408829884254,49969.908335761575,,,,,,,,,,,,,,,,
2022-10-18,52346.0,335.8999938964844,0.6133758727459288,1787.9480804201594,50558.05191957984,,,,,,,,,,,,,,,,
2022-10-19,52899.94921875,334.54998779296875,0.8659113504460638,2524.498688522472,50375.45053022753,,,,,,,,,,,,,,,,
2022-10-20,53795.80078125,332.6000061035156,1.2634136540946297,3683.8086558403593,50111.99212540964,,,,,,,,,,,,,,,,
2022-10-21,52994.6484375,331.1000061035156,1.0590905232412304,3086.5907886831483,49908.05764881685,,,,,,,,,,,,,,,,
2022-10-24,53222.19921875,336.04998779296875,0.8939720099662509,2596.996646242668,50625.20257250733,,,,,,,,,,,,,,,,
2022-10-25,51964.75,338.45001220703125,0.3468811297373169,1004.2459891774342,50960.504010822566,,,,,,,,,,,,,,,,
2022-10-27,50870.5,343.3999938964844,-0.2678636234007716,-772.0849414767727,51642.58494147677,,,,,,,,,,,,,,,,
2022-10-28,49224.94921875,343.29998779296875,-0.8209149278400283,-2361.0789048476945,51586.028123597695,,,,,,,,,,,,,,,,
2022-10-31,49768.6484375,353.8999938964844,-1.1391199285328937,-3268.7753975947708,53037.42383509477,,,,,,,,,,,,,,,,
2022-11-01,50289.69921875,358.1499938964844,-1.1478839698036292,-3289.26065445038,53578.95987320038,,,,,,,,,,,,,,,,
2022-11-02,50144.3515625,351.6000061035156,-0.8592841736911342,-2458.6692116294143,52603.02077412941,,,,,,,,,,,,,,,,
2022-11-03,49530.30078125,352.3999938964844,-1.095264465705673,-3128.530799850392,52658.83158110039,,,,,,,,,,,,,,,,
2022-11-04,49642.3984375,329.1499938964844,0.0911851006627451,260.4545781623383,49381.94385933766,,,,,,,,,,,,,,,,
2022-11-07,49981.3984375,320.3999938964844,0.6397537188956286,1825.5775455122275,48155.82089198777,,,,,,,,,,,,,,,,
2022-11-09,49581.44921875,312.25,0.8973323267131941,2560.6565775726776,47020.79264117732,,,,,,,,,,,,,,,,
2022-11-10,48666.0,313.70001220703125,0.505047520132895,1440.4091312209491,47225.59086877905,,,,,,,,,,,,,,,,
2022-11-11,47560.8984375,318.8999938964844,-0.1340691500031704,-381.7670993964784,47942.66553689648,,,,,,,,,,,,,,,,
2022-11-14,46843.94921875,314.6000061035156,-0.1712624713402297,-487.0487518435693,47330.99797059357,,,,,,,,,,,,,,,,
2022-11-15,46696.05078125,312.6000061035156,-0.122309488669834,-347.49631219755975,47043.54709344756,,,,,,,,,,,,,,,,
2022-11-16,46207.1015625,316.1499938964844,-0.463565773404184,-1314.9724466020416,47522.07400910204,,,,,,,,,,,,,,,,
2022-11-17,45906.1484375,309.5,-0.2403827941897809,-680.9911114992137,46587.139548999214,,,,,,,,,,,,,,,,
2022-11-18,46139.44921875,305.5,0.039477952048074,111.74065736826014,46027.70856138174,,,,,,,,,,,,,,,,
2022-11-21,46687.30078125,311.1000061035156,-0.0386417373416108,-109.18996328999492,46796.49074454,,,,,,,,,,,,,,,,
2022-11-22,46952.75,309.3500061035156,0.1431028118091418,403.6648894897007,46549.0851105103,,,,,,,,,,,,,,,,
2022-11-23,47036.6015625,305.95001220703125,0.340481480441689,958.998765136792,46077.60279736321,,,,,,,,,,,,,,,,
2022-11-24,46585.55078125,304.95001220703125,0.2308309312136293,649.158115635888,45936.39266561411,,,,,,,,,,,,,,,,
