Dates,ICICIGI.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of ICICIGI.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ICICIGI.NS X,Effective Investment of ICICIGI.NS Y,Multiplier X,Multiplier Y
2022-06-07,1151.550048828125,1870.8499755859373,-1.0238416133244015,-63.44343490372012,1214.9934837318451,,,,,,,,,,,,,,,,
2022-06-08,1107.699951171875,1900.8499755859373,-1.839213163587268,-114.0101173903888,1221.7100685622638,,,,,,,,,,,,,,,,
2022-06-09,1125.300048828125,1881.0999755859373,-1.4621301885566709,-90.65549849307764,1215.9555473212026,,,,,,,,,,,,,,,,
2022-06-10,1121.050048828125,1868.3499755859373,-1.4616228782711271,-90.8011918582954,1211.8512406864204,,,,,,,,,,,,,,,,
2022-06-13,1113.949951171875,1813.800048828125,-1.3350714678434736,-83.03616704923297,1196.986118221108,,,,,,,,,,,,,,,,
2022-06-14,1145.800048828125,1820.6500244140625,-0.848009822848163,-52.70212518925473,1198.5021740173795,,,,,,,,,,,,,,,,
2022-06-15,1150.75,1829.0,-0.8011099006971447,-49.72259430547206,1200.472594305472,,,,,,,,,,,,,,,,
2022-06-16,1131.8499755859375,1784.949951171875,-0.9185421002714356,-56.90801208702487,1188.7579876729624,,,,,,,,,,,,,,,,
2022-06-17,1113.199951171875,1768.25,-1.1414600607819547,-70.66915116272594,1183.869102334601,,,,,,,,,,,,,,,,
2022-06-20,1126.3499755859375,1787.3499755859375,-1.0020769338999989,-62.04617045905479,1188.3961460449923,,,,,,,,,,,,,,,,
2022-06-21,1141.0,1855.050048828125,-1.0453977335112423,-64.72222302775367,1205.7222230277537,,,,,,,,,,,,,,,,
2022-06-22,1134.949951171875,1828.5,-1.0286794914380917,-63.54415011444053,1198.4941012863155,,,,,,,,,,,,,,,,
2022-06-23,1125.25,1815.800048828125,-1.1307663357363833,-69.6243648787597,1194.8743648787597,,,,,,,,,,,,,,,,
