Dates,HEROMOTOCO.NS Y,BAJAJ-AUTO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BAJAJ-AUTO.NS X,Effective Margin of HEROMOTOCO.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HEROMOTOCO.NS X,Effective Investment of HEROMOTOCO.NS Y,Multiplier X,Multiplier Y
2023-08-25,2910.89990234375,4584.0498046875,0.2388856897315435,39.250450071941486,2871.6494522718085,,0.0630693751904314,,,,,,,,,,,,,,,
2023-08-28,2931.75,4600.4501953125,0.335820390621788,55.15752755992071,2876.5924724400797,,0.0626322995472166,,,,,,,,,,,,,,,
2023-08-29,2988.14990234375,4664.5498046875,0.5664937302873767,92.93965378125358,2895.2102485624964,,0.0681801933956494,,,,,,,,,,,,,,,
2023-08-30,2951.85009765625,4675.0,0.3259415482761821,53.4191149346334,2898.4309827216166,,0.0618813224266452,,,,,,,,,,,,,,,
2023-08-31,2915.949951171875,4613.7998046875,0.2114558411632238,34.6458163201014,2881.3041348517736,,0.0595108652513773,,,,,,,,,,,,,,,
2023-09-01,2927.39990234375,4668.4501953125,0.1866358471904549,30.534877399678408,2896.865024944072,,0.0602773937531952,,,,,,,,,,,,,,,
2023-09-04,2942.85009765625,4637.14990234375,0.3331658994490193,54.46880955643974,2888.3812880998103,,0.0516296778991071,,,,,,,,,,,,,,,
2023-09-05,2935.35009765625,4701.60009765625,0.1746835307519932,28.514732419085703,2906.8353652371643,,0.047873558445592,,,,,,,,,,,,,,,
2023-09-06,2938.0,4683.7998046875,0.2213956820403206,36.08539059993837,2901.9146094000616,,0.0404852508086886,,,,,,,,,,,,,,,
2023-09-07,2960.89990234375,4717.2001953125,0.3029404543773735,49.26857147863848,2911.6313308651115,,0.0386654427871471,,,,,,,,,,,,,,,
2023-09-08,3008.75,4759.5498046875,0.5212936687847876,84.5443831556413,2924.2056168443587,,0.0460417916986015,,,,,,,,,,,,,,,
2023-09-11,3054.35009765625,4806.39990234375,0.7163570667495216,115.85436721871564,2938.4957304375343,,0.0532026379673202,,,,,,,,,,,,,,,
2023-09-12,3020.050048828125,4820.60009765625,0.4762131929583423,76.84615913157268,2943.2038896965523,,0.0511714498205402,,,,,,,,,,,,,,,
2023-09-13,2994.39990234375,4808.2998046875,0.3368430830433148,54.26757073073804,2940.132331613012,,0.0500770913819672,,,,,,,,,,,,,,,
2023-09-14,2998.39990234375,4844.5,0.2947802167819707,47.398831135879846,2951.00107120787,,0.0537511047151341,,,,,,,,,,,,,,,
2023-09-15,3064.85009765625,5130.5,0.1904818524730435,30.484947909693343,3034.3651497465567,,0.0424772804552635,,,,,,,,,,,,,,,
2023-09-18,3114.64990234375,5176.64990234375,0.4118753876047299,65.81382352984247,3048.8360788139075,,0.0424356084121371,,,,,,,,,,,,,,,
2023-09-20,3061.85009765625,5182.9501953125,0.0719412946130722,11.472053163240162,3050.37804449301,,0.0602402119726564,,,,,,,,,,,,,,,
2023-09-21,3000.949951171875,5085.2001953125,-0.1260360569578167,-20.07822517026034,3021.028176342136,,0.0517241267482162,,,,,,,,,,,,,,,
2023-09-22,3022.699951171875,5001.0498046875,0.1650336099069876,26.271792601319248,2996.428158570556,,0.075515451142928,,,,,,,,,,,,,,,
2023-09-25,2974.699951171875,5005.4501953125,-0.1414607940246002,-22.49248441626605,2997.192435588141,,0.0716269224778844,,,,,,,,,,,,,,,
2023-09-26,3034.35009765625,5069.2001953125,0.1168369362436608,18.540796780553592,3015.8093008756964,,0.0665560011761184,,,,,,,,,,,,,,,
2023-09-27,3006.35009765625,5032.9501953125,0.0084520651257026,1.3396834790710273,3005.010414177179,,0.0709697254820954,,,,,,,,,,,,,,,
2023-09-28,2970.0,5006.60009765625,-0.1685428168028997,-26.6895590292188,2996.689559029219,,0.074923232539714,,,,,,,,,,,,,,,
