Dates,COFORGE.NS Y,BSOFT.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BSOFT.NS X,Effective Margin of COFORGE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of COFORGE.NS X,Effective Investment of COFORGE.NS Y,Multiplier X,Multiplier Y
2023-11-22,5634.4501953125,624.7999877929688,-0.2287507617803775,-87.12022930194689,5721.570424614447,,0.1131234493931123,,,,,,,,,,,,,,,
2023-11-23,5619.64990234375,622.2000122070312,-0.218625616430839,-83.1899254282107,5702.839827771961,,0.1107264446910449,,,,,,,,,,,,,,,
2023-11-24,5618.5498046875,613.8499755859375,-0.0894341992505743,-34.006606469029066,5652.556411156529,,0.089092585343501,,,,,,,,,,,,,,,
2023-11-28,5566.2998046875,611.7000122070312,-0.1831145010032507,-69.49136815934526,5635.791172846845,,0.1090155050252261,,,,,,,,,,,,,,,
2023-11-29,5694.75,628.1500244140625,-0.0773852014426809,-29.3061299829551,5724.056129982955,,0.1024596861175829,,,,,,,,,,,,,,,
2023-11-30,5760.85009765625,630.3499755859375,0.0732452024650495,27.694880221039057,5733.155217435211,,0.1058265274537412,,,,,,,,,,,,,,,
2023-12-01,5714.0,634.7000122070312,-0.1047366797506179,-39.54340300648619,5753.543403006486,,0.124607839599739,,,,,,,,,,,,,,,
2023-12-04,5675.9501953125,635.1500244140625,-0.2039233882663181,-76.95115014941894,5752.901345461919,,0.1187348515193881,,,,,,,,,,,,,,,
2023-12-05,5605.85009765625,637.5999755859375,-0.4133123742753097,-155.8491651614804,5761.69926281773,,0.1207660114228581,,,,,,,,,,,,,,,
2023-12-06,5701.75,653.3499755859375,-0.3775114413480622,-142.13785532748352,5843.887855327484,,0.1192083723642079,,,,,,,,,,,,,,,
2023-12-07,5700.64990234375,655.3499755859375,-0.3961618530012377,-149.04927626007702,5849.699178603827,,0.1083450230225752,,,,,,,,,,,,,,,
2023-12-08,5783.0,657.75,-0.2009021223946691,-75.4856207828725,5858.4856207828725,,0.1009202510965949,,,,,,,,,,,,,,,
2023-12-11,5864.75,660.0499877929688,-0.0063811096315301,-2.393922441690848,5867.143922441691,,0.1049907840495312,,,,,,,,,,,,,,,
2023-12-12,5856.64990234375,663.9500122070312,-0.0741984455711202,-27.798482477547623,5884.448384821298,,0.1182739683384329,,,,,,,,,,,,,,,
2023-12-13,5830.4501953125,671.1500244140625,-0.2381527064925519,-89.13990342427405,5919.590098736774,,0.1160052476114142,,,,,,,,,,,,,,,
2023-12-14,6156.7001953125,700.4000244140625,0.2111284835032279,78.84212717529772,6077.858068137202,,0.1029515880854139,,,,,,,,,,,,,,,
2023-12-15,6439.85009765625,719.5999755859375,0.6844304863149102,255.13824909560932,6184.711848560641,,0.1163049728627414,,,,,,,,,,,,,,,
2023-12-18,6441.10009765625,716.4500122070312,0.72502570753124,270.25502094398144,6170.845076712269,,0.0922977970335667,,,,,,,,,,,,,,,
2023-12-19,6273.39990234375,716.7000122070312,0.2767161789020053,102.94779992025906,6170.452102423491,,0.0907831952231185,,,,,,,,,,,,,,,
2023-12-20,6039.0498046875,706.0,-0.1812725629168268,-67.3799605586446,6106.429765246145,,0.1106446161389197,,,,,,,,,,,,,,,
2023-12-21,6127.89990234375,723.1500244140625,-0.1817288378011468,-67.44722007495875,6195.347122418709,,0.0886594858032543,,,,,,,,,,,,,,,
2023-12-22,6290.2001953125,741.2000122070312,0.0048414148890128,1.792031345250507,6288.4081639672495,,0.0872454125191961,,,,,,,,,,,,,,,
2023-12-26,6276.0498046875,734.7000122070312,0.0740717519570201,27.38437145286844,6248.665433234632,,0.0911144528091846,,,,,,,,,,,,,,,
2023-12-27,6299.39990234375,735.0,0.1433259567083079,52.91411017765222,6246.485792166098,,0.0871007677663909,,,,,,,,,,,,,,,
2023-12-28,6272.35009765625,721.25,0.2795699927159398,103.13685923690537,6169.213238419345,,0.0621040540921288,,,,,,,,,,,,,,,
2023-12-29,6274.39990234375,721.0499877929688,0.3013196800298134,110.82372755007236,6163.576174793678,,0.0589914090007,,,,,,,,,,,,,,,
2024-01-01,6192.5498046875,702.3499755859375,0.3657730368497344,134.2309465408871,6058.318858146613,,0.0634411495134837,,,,,,,,,,,,,,,
2024-01-02,6038.2998046875,687.4000244140625,0.1807182861364359,66.16842988635108,5972.131374801149,,0.0374098169851047,,,,,,,,,,,,,,,
2024-01-03,5928.2001953125,685.75,-0.0730079751770185,-26.59989116617362,5954.800086478674,,0.0506749907321502,,,,,,,,,,,,,,,
2024-01-04,5954.0498046875,687.5,-0.0095158322921512,-3.453863543583793,5957.503668231084,,0.0560912364864834,,,,,,,,,,,,,,,
2024-01-05,6076.35009765625,714.3499755859375,-0.0479501770220381,-17.325963879215124,6093.676061535465,,0.0969209361711555,,,,,,,,,,,,,,,
2024-01-08,6060.5,710.2999877929688,-0.0199502561748247,-7.2022546667594725,6067.70225466676,,0.1142207413369963,,,,,,,,,,,,,,,
2024-01-09,6067.85009765625,719.75,-0.1287935719219151,-46.457736110064616,6114.307833766315,,0.094239440111988,,,,,,,,,,,,,,,
2024-01-10,6152.25,739.5499877929688,-0.1690221576131665,-60.82783421012027,6213.07783421012,,0.0924156486060429,,,,,,,,,,,,,,,
2024-01-11,6238.10009765625,747.0,-0.0251658480435336,-9.040599336947707,6247.140696993198,,0.0951099833305323,,,,,,,,,,,,,,,
2024-01-12,6592.7001953125,786.7000122070312,0.3851518084427839,137.92811871781396,6454.772076594686,,0.0917492661633568,,,,,,,,,,,,,,,
2024-01-15,6614.0498046875,786.25,0.4548368479164503,162.70789596849772,6451.341908719002,,0.0951318240004875,,,,,,,,,,,,,,,
2024-01-16,6597.0,780.6500244140625,0.491061528252272,175.55421382128225,6421.445786178718,,0.1145771533598351,,,,,,,,,,,,,,,
2024-01-17,6626.9501953125,798.4500122070312,0.3131260716244405,111.8008050110766,6515.149390301423,,0.0977549120838882,,,,,,,,,,,,,,,
2024-01-18,6486.60009765625,777.8499755859375,0.2280339449946478,81.42921859686066,6405.170879059389,,0.101335556408636,,,,,,,,,,,,,,,
2024-01-19,6415.35009765625,799.1500244140625,-0.2720145499165081,-96.95897074746426,6512.309068403714,,0.1021549089059661,,,,,,,,,,,,,,,
2024-01-23,6201.60009765625,800.75,-0.8688371208314867,-309.7217088187799,6511.32180647503,,0.3416083016917413,,,,,,,,,,,,,,,
2024-01-24,6369.2001953125,822.7000122070312,-0.7019266178826113,-250.08445123312504,6619.284646545625,,0.1316544408254429,,,,,,,,,,,,,,,
2024-01-25,6205.0498046875,818.25,-1.0692998352819831,-381.6035152406821,6586.653319928182,,0.146699096341403,,,,,,,,,,,,,,,
2024-01-29,6254.75,832.5999755859375,-1.1133720323489649,-397.51671809302206,6652.266718093022,,0.1691166200979273,,,,,,,,,,,,,,,
2024-01-30,6244.7998046875,845.25,-1.2892557243141842,-460.91168081277647,6705.7114855002765,,0.1851792708958579,,,,,,,,,,,,,,,
2024-01-31,6250.10009765625,848.4500122070312,-1.285421932730723,-460.3751085492058,6710.475206205456,,0.1861795468683372,,,,,,,,,,,,,,,
2024-02-01,6169.75,828.8499755859375,-1.1980806465917142,-430.25282252762827,6600.002822527628,,0.1799356966256352,,,,,,,,,,,,,,,
2024-02-02,6425.35009765625,846.25,-0.716516556416298,-257.2958011618475,6682.6458988180975,,0.1470455232960161,,,,,,,,,,,,,,,
2024-02-05,6366.2998046875,834.1500244140625,-0.6945004693032412,-249.693265047752,6615.993069735252,,0.1489805978462151,,,,,,,,,,,,,,,
2024-02-06,6560.7998046875,853.4000244140625,-0.4170769888479083,-149.87582032913724,6710.675625016637,,0.1098962722937944,,,,,,,,,,,,,,,
2024-02-07,6583.5,833.2000122070312,-0.0669576157143524,-24.089165356735972,6607.589165356736,,0.1025418419234517,,,,,,,,,,,,,,,
2024-02-08,6608.35009765625,837.9000244140625,-0.0633382324480028,-22.7869835527672,6631.137081209017,,0.1026001370052812,,,,,,,,,,,,,,,
2024-02-09,6500.75,833.4000244140625,-0.2919244118322719,-105.0712168382288,6605.821216838229,,0.1040307964824893,,,,,,,,,,,,,,,
